7.628487813386387872e-02 3.283331168260530397e-01 6.047800773605915836e-02
2.834487232039753501e-02 3.932647532643723798e-01 1.476580438136095574e-01
4.094654002661707315e-02 2.243180767083772231e-01 1.273689554897781684e-01
3.170276043947223982e-02 5.874913598758947364e-01 1.350925313740973244e-01
8.936997095634056920e-02 5.393598811296791418e-01 7.048971497585003465e-02
4.045633030503772987e-02 6.347323131088158377e-01 1.365963402749625355e-01
7.488588827934423986e-02 2.763459719470412468e-01 1.255548087604854424e-01
5.253961033728085650e-02 2.938781295765922619e-01 9.161223234424453743e-02
6.341374596271022457e-02 6.892965294593831338e-01 1.319737116603600935e-01
3.238384870871974242e-02 5.815571670439410035e-01 1.084902063172925452e-01
8.375734535732785868e-02 3.547640432428197377e-01 6.469639333567242523e-02
7.231726013269927644e-02 4.013418248813557243e-01 6.901981293528031136e-02
7.468127426187577689e-02 3.886664699168314030e-01 1.314332701471610521e-01
4.478060811772871519e-02 6.143545333505735506e-01 9.090944594495908859e-02
5.021281456412901578e-02 3.229794605570320831e-01 1.413134699807983563e-01
4.882316903217248649e-02 5.352195763706946163e-01 1.345659500334679959e-01
8.839801934616549339e-02 4.339177542936520915e-01 1.054022294105299573e-01
2.680584443638475353e-02 3.797075261425512105e-01 1.332252228964534990e-01
2.487642492777900755e-02 4.331718067156328233e-01 1.149196090272416593e-01
6.819659991566501267e-02 6.497694353102746456e-01 9.641344537069178322e-02
2.975357574633587937e-02 3.491589858172672312e-01 1.033800180456364015e-01
7.062018857831649232e-02 6.093614208452091674e-01 1.488321710502426565e-01
7.967014431546458331e-02 3.960515195999262383e-01 9.943625385116536264e-02
2.298664917617998515e-02 6.810004500897605118e-01 9.356196471753441823e-02
7.849177586864333755e-02 3.716672321724033834e-01 7.286617684717205945e-02
4.212718412899085774e-02 5.910694016450828148e-01 1.382185241417860644e-01
8.670684519764597364e-02 4.971466521376786130e-01 1.488733779085354703e-01
3.799119042044238337e-02 3.329286579826615800e-01 1.235266872283838357e-01
3.763595988130742642e-02 2.882674228217880219e-01 1.137975004340178176e-01
6.750838208018845876e-02 2.454575245004903539e-01 9.396566377822007654e-02
7.164311584254158538e-02 4.859712383045931006e-01 1.415771968847210349e-01
8.131763707929938467e-02 4.779423002807333676e-01 1.246840648221326925e-01
2.623087188377340798e-02 4.056523546377327483e-01 6.809718959662379445e-02
8.405898126386909808e-02 2.721225842854869681e-01 1.231346336414178289e-01
7.032226294503930719e-02 3.475392986516145921e-01 8.927042332399653946e-02
2.484877403370632648e-02 6.589405238278924770e-01 1.173178341707640931e-01
2.347589729227365571e-02 2.947177222730295032e-01 1.450976373404505027e-01
7.624330344739603527e-02 2.844868043075737263e-01 8.466318177131777756e-02
2.080444138514660896e-02 5.764997603818418082e-01 7.265216451099952566e-02
2.041427215807053303e-02 5.945659187178962135e-01 8.810500604985026241e-02
2.400511301734075537e-02 5.929975319903444397e-01 7.301799167782160871e-02
7.016449826803448919e-02 2.711036769251435885e-01 1.045563062782773056e-01
7.425580807610723810e-02 2.956611468250459063e-01 8.109152379749848261e-02
5.124867558684155500e-02 6.908282372899927637e-01 1.381500740100847502e-01
7.665866892991154979e-02 5.890203829143269010e-01 1.298959380789739826e-01
5.279248354478444094e-02 4.359209312232870115e-01 6.284548397043457357e-02
7.938660628178954848e-02 3.128717668939224317e-01 1.384780850561840304e-01
6.083330996651122036e-02 2.160052407308817868e-01 7.225603251593082366e-02
7.620784092651805564e-02 2.944858048425833541e-01 6.868306221691081181e-02
2.857798130341573234e-02 4.255011052613721922e-01 1.469463257942784651e-01
2.433395481853371095e-02 6.073676635713798344e-01 1.001158812985327717e-01
5.923430163192024145e-02 4.275213397666220994e-01 1.281659337532649878e-01
5.694331075128206132e-02 6.921268174176207211e-01 9.913609330419521914e-02
5.650869319985581118e-02 6.867826351237718008e-01 6.521213732540867558e-02
8.244944079619151434e-02 2.759096805764659210e-01 8.968716664404929872e-02
5.295357261787950187e-02 2.156387560898961886e-01 8.430090574705295658e-02
3.411599578547188510e-02 5.186335864329694179e-01 6.555574973005720563e-02
4.089108842255971543e-02 4.958774554105728760e-01 1.258270930842160240e-01
8.510168476749931099e-02 2.452277808478671717e-01 1.318428938418322316e-01
3.785769104410546815e-02 6.651590601686097060e-01 1.299384179216954149e-01
8.148138143645985987e-02 6.625782682458799533e-01 1.300067557093857462e-01
6.912557990659595752e-02 2.629783413332784092e-01 6.489473137792896307e-02
8.801031076545831611e-02 6.495313920426892818e-01 1.222963727319394817e-01
3.316774195960890681e-02 4.916635595654778590e-01 1.359112139195211011e-01
2.042372242572799285e-02 6.619644319652017161e-01 9.081946217929549869e-02
5.754656323414232555e-02 4.609628362911495358e-01 1.396831716904595733e-01
7.076443960733480587e-02 2.075759402164528145e-01 1.136561186523663003e-01
8.002433403425392167e-02 2.944979665382230771e-01 1.497688244241294486e-01
6.101635446906136795e-02 6.059639527275925142e-01 1.268743948620649764e-01
2.014621418349749407e-02 3.498111994976662587e-01 7.639921038291899724e-02
6.769470529055882091e-02 2.148831907075909875e-01 1.199226228393396876e-01
7.537838573499501538e-02 6.610615311923824233e-01 1.124669884114237461e-01
6.151441021260789510e-02 5.468244485075333117e-01 6.112528607475226777e-02
7.811952459604652732e-02 3.099787637326669176e-01 8.811184446452587082e-02
4.150616717505034581e-02 4.357509659388598688e-01 9.647429761609108145e-02
5.705692724837700680e-02 6.584638114990344349e-01 1.110654383679457735e-01
2.569322517682419080e-02 4.027902990776186520e-01 9.176656370004043772e-02
7.704287702187420650e-02 4.621453378019259040e-01 8.302630221275703049e-02
8.866690649730418761e-02 3.929308056642429881e-01 1.211008719185220073e-01
2.220372497281227625e-02 4.126819629062973283e-01 1.091076665573978977e-01
8.814931149482066464e-02 3.697875216686197231e-01 6.315971296444262972e-02
6.080731751575729760e-02 4.480308507412654739e-01 1.281166775432228677e-01
6.755132761509097250e-02 4.927111876169089633e-01 8.626163581927243085e-02
2.153253612865170530e-02 4.512893565743744673e-01 1.300031689456980222e-01
5.357950460987921659e-02 3.919653053903163764e-01 1.187077035766544719e-01
3.455896007246543611e-02 5.477707991799631859e-01 1.158125940711760560e-01
7.864067531763663244e-02 5.970218679898766645e-01 1.450119515365432266e-01
4.458363124749840922e-02 2.092329381342341588e-01 1.326805356191048668e-01
2.673012527396192300e-02 4.474857551378083054e-01 1.113285259589871096e-01
7.767652113310206941e-02 3.553555713596688870e-01 7.706392140070557339e-02
4.605307485897162934e-02 3.118532498517835871e-01 1.367159701159542662e-01
8.028125766975577338e-02 4.728044703288091233e-01 1.382661042505343163e-01
4.661346100704474860e-02 6.282638320510254282e-01 1.098822591322362735e-01
4.946921212067997842e-02 4.207795565957911377e-01 1.156772000173421355e-01
3.762562833040448973e-02 2.046372393447560833e-01 1.195586934786401490e-01
8.217501456877585042e-02 4.633936878232711165e-01 1.150798179237415564e-01
2.273434341017390586e-02 6.259594762036183591e-01 1.213513556111010389e-01
8.894181846194110230e-02 2.151683180970783149e-01 1.259362960205638315e-01
6.405174395885961103e-02 6.642560745744225947e-01 9.605162782309424607e-02
8.450282677962135669e-02 4.198259727663898877e-01 6.745518511814350970e-02
8.771580545875452828e-02 3.986215813863479562e-01 6.777530948766744001e-02
5.101898648377137940e-02 5.886666383971288496e-01 7.129541052501274512e-02
5.875349345547628555e-02 6.236773356970610749e-01 1.279757209979189847e-01
8.227775330430497913e-02 2.423166664392512049e-01 1.362236696387962298e-01
8.909388096859685580e-02 6.081919300765623593e-01 1.388139304869329127e-01
3.254115457614527307e-02 6.930384103549855901e-01 1.374659146037026103e-01
5.066093331641638442e-02 3.671525622660098964e-01 7.849468618481275639e-02
4.671378893853429803e-02 5.246221696112521871e-01 6.230103820396445946e-02
2.360970967215215294e-02 3.665240720756669512e-01 8.818904845364418377e-02
6.910299555644067171e-02 4.003621402408558128e-01 8.801096337350729215e-02
2.078851499392446803e-02 5.780356848797463254e-01 7.391929834385729814e-02
3.701879743088548613e-02 5.670760125675806673e-01 1.430572582836659723e-01
7.892867942572329154e-02 2.075923253002389113e-01 8.684597385960032834e-02
8.164855908352523783e-02 6.978062776312565774e-01 1.065851958919098730e-01
4.110212012641590446e-02 3.613606092846555207e-01 1.376008219321709358e-01
7.988143633184220660e-02 4.666614423441223236e-01 8.914436631006215916e-02
4.179732015799278444e-02 6.040745538477063636e-01 1.050278371689505885e-01
8.783590129120492918e-02 4.157040267593028471e-01 1.011229970478220441e-01
5.033529400653025121e-02 5.712598491722113980e-01 9.795495345176061242e-02
4.435934511560017668e-02 4.857185841680790039e-01 6.023178258575558053e-02
5.461569579438439737e-02 4.903197709189858755e-01 1.149055700736192898e-01
6.830233574736162272e-02 5.044789789893069365e-01 1.277846799529970268e-01
3.759255347192407004e-02 2.914390749380751933e-01 9.635591550664807103e-02
3.820373118623153486e-02 3.850593522596028606e-01 1.116145715142557032e-01
5.327116816349304618e-02 3.314780071239229464e-01 1.078889117315565416e-01
7.254910542291748143e-02 5.655930923108539732e-01 8.346400274232014527e-02
4.424713786726526543e-02 6.326434033204213492e-01 1.344346093158660382e-01
4.268725228173231995e-02 5.972271320166584463e-01 7.423387244072868207e-02
4.475547271055121956e-02 3.364604545315151851e-01 8.276940452280101557e-02
3.449620799085850731e-02 3.766669804316229442e-01 7.125531106096201495e-02
5.417545084421139523e-02 4.881847281920513315e-01 9.202036948465741606e-02
8.407719860791569577e-02 3.513777375329002473e-01 9.372814315746320901e-02
6.994542704068547334e-02 6.203550401353103982e-01 1.426926468616157018e-01
4.566655631855122410e-02 5.012220917353054084e-01 8.510094734354375912e-02
6.984077655651768635e-02 6.400060853778725134e-01 1.465811091623499263e-01
2.522675466166626398e-02 6.272160707685487946e-01 9.582974065556665311e-02
4.801775790090284657e-02 2.095691680587425387e-01 7.279677418632334029e-02
2.565443261874839412e-02 4.335424668789316094e-01 1.206711018107903544e-01
4.844559454649845220e-02 5.053615205611253769e-01 9.812732057370940342e-02
7.185086043207432327e-02 5.416268257844124578e-01 1.391980567556051485e-01
4.031318953762291768e-02 6.138215911166726713e-01 9.153476333768756357e-02
6.361504208674371996e-02 5.937167459675614101e-01 8.677118390936996994e-02
7.175567081143489900e-02 2.657545506555187842e-01 1.304957244099285152e-01
8.181567986015605976e-02 6.456846899410153551e-01 1.114788508750690910e-01
5.131153055661143159e-02 6.039207070651255727e-01 1.202115273820211772e-01
2.138097427043249982e-02 5.253124209764312713e-01 1.134332652310649364e-01
3.071518587218245375e-02 3.604860287643439909e-01 8.681163200592650897e-02
5.626961306465790014e-02 5.166676987644487351e-01 1.331453342410401364e-01
7.945091858454914058e-02 3.648608558928942980e-01 1.113056315229665194e-01
3.617359912925546817e-02 5.298505308798422409e-01 9.092612821516729560e-02
8.377553423617607742e-02 6.455249715887623196e-01 7.172890502052059469e-02
5.544051808926470093e-02 6.225140013764085545e-01 7.320032913695115329e-02
6.087377657899437078e-02 2.492288630523224469e-01 1.234080048149061859e-01
8.012585934695111434e-02 5.243665956956335972e-01 7.272929328081029210e-02
7.247059234989459975e-02 5.435109308815163631e-01 6.965051037767855391e-02
7.329929171421466216e-02 5.405393984106279248e-01 8.849113947679970726e-02
8.150757529797103551e-02 3.647086515300317355e-01 7.309057282312061976e-02
7.119109228136911993e-02 5.055634245164887242e-01 7.104012857052419139e-02
4.638257039192867498e-02 5.631449732825188903e-01 1.324965457828564674e-01
2.531982494322031901e-02 2.666827286358701143e-01 1.013184423027842229e-01
6.894476173678586173e-02 4.097985648625735999e-01 8.917125243275469959e-02
8.243734975082020466e-02 4.678047383875328924e-01 6.632624577101722818e-02
7.287601042015767749e-02 2.021215761005408229e-01 1.458081675400747512e-01
7.717770943484250634e-02 4.487616308359472228e-01 1.005599501848409572e-01
7.873072671276326595e-02 5.392147461286165289e-01 1.223304634011771197e-01
6.170272867514056681e-02 5.373895912042960799e-01 7.338944429907959255e-02
8.238684985441822872e-02 4.790427593125764494e-01 1.039340434877492614e-01
7.500496923071459099e-02 3.593906114910315752e-01 8.215508140640090384e-02
2.870930127193863785e-02 6.939357328434954120e-01 1.220253159046673919e-01
4.009319149138954042e-02 5.246357246341785130e-01 1.252989656335225521e-01
5.929719718449326382e-02 2.691784104158762014e-01 8.973806868085559829e-02
3.525508433330941382e-02 2.715754619648860779e-01 6.877995775983837545e-02
8.900639003085134005e-02 3.841145505409814254e-01 1.361075383322682408e-01
2.103899972314857147e-02 6.972050932024344005e-01 1.202856250510635355e-01
7.324181133694521173e-02 2.502641116738721361e-01 6.126891577504417485e-02
5.890547268519033541e-02 3.263048976263366319e-01 6.266755467836498950e-02
7.869458902882635332e-02 4.386018523366531641e-01 1.007562024362613773e-01
5.788304032478797101e-02 5.602527189121466744e-01 8.201189386213864063e-02
6.444089307678560474e-02 3.580856896742897755e-01 6.074765920469166885e-02
4.195638959050389249e-02 5.873766005645639776e-01 1.051118409725861763e-01
5.929272979872461657e-02 3.012419639614852263e-01 1.090203515346717111e-01
2.085430304285215003e-02 5.358462479158780933e-01 1.431428947999123791e-01
5.450457609153962213e-02 5.188878437237507413e-01 1.250716897029767460e-01
2.142893691756251467e-02 6.814760387340224046e-01 1.023429748453252575e-01
6.469846906419154942e-02 5.569693516251897902e-01 1.415362554595154809e-01
2.730049678087162826e-02 4.560461979018005652e-01 1.486932274134888932e-01
4.352145675277739600e-02 6.169578923314439356e-01 1.338965265463070708e-01
7.254099507784303458e-02 5.359297677486044575e-01 9.103148707544304885e-02
8.887248368297641365e-02 2.562735462607937942e-01 7.172476910700341379e-02
5.475971929755917011e-02 4.261051101300824540e-01 1.230013976983863194e-01
3.830735362694436680e-02 2.787282672580255749e-01 8.109864636650132574e-02
2.247200756027077639e-02 2.178812344542422896e-01 1.445660427673508552e-01
7.893540680982741309e-02 4.516921626257252020e-01 1.022262337098293061e-01
8.406286194537949952e-02 3.926714137041511510e-01 7.813570207496628450e-02
3.370859073582496007e-02 4.661773516103023263e-01 8.560694925651851639e-02
8.372956470264154849e-02 6.824070889381814720e-01 1.303418553024274507e-01
7.704489629174512966e-02 3.180618668184534981e-01 1.123151889684083915e-01
2.994719739061462577e-02 3.953979577210869900e-01 1.034228942750987645e-01
2.037355048554309600e-02 4.608130763354886805e-01 7.353088920032410658e-02
3.256115099565227988e-02 6.796061836694835545e-01 1.182505963732725096e-01
5.401270703760002734e-02 3.723533591626090322e-01 1.348057767962136944e-01
8.749765921206607844e-02 2.988289998315731277e-01 7.651431731348384835e-02
7.522729042544298861e-02 5.891697001993756455e-01 1.146272838998471100e-01
8.591151560407621346e-02 6.824572255667118448e-01 1.071893861734552200e-01
3.854671567203304255e-02 2.669420547701197854e-01 9.541345995708366834e-02
3.833590265695917265e-02 6.879515497594570483e-01 7.496684481897732122e-02
2.475622591766568625e-02 2.762436646858681399e-01 1.088775494388717902e-01
2.855595426446437199e-02 4.902097466083100152e-01 6.898428622534580335e-02
7.278384648684012304e-02 6.882460783670252269e-01 1.125436520445352584e-01
2.385442441195719659e-02 4.993231167091066736e-01 6.400560145825173741e-02
6.139197959449629871e-02 5.148268601154872837e-01 1.475978718119800304e-01
3.605190125057884665e-02 3.604602237585461388e-01 1.383164132168405169e-01
2.531794055104428717e-02 3.680527759358557249e-01 6.384931567389785789e-02
3.518095991908747749e-02 6.695608083201864957e-01 1.007679886099958622e-01
2.459114864082698193e-02 6.893481343425882368e-01 8.040049959582989958e-02
4.074008508420542962e-02 5.349354781856068275e-01 1.265441462996284572e-01
2.581480750679859826e-02 3.052126524566751709e-01 1.236390306804514561e-01
3.775412852310156692e-02 6.035593720955674257e-01 8.871035479296139614e-02
8.199563974835129276e-02 6.558586185289619896e-01 7.375965940083092920e-02
7.890376891920404534e-02 5.928235495586888781e-01 1.111889140182729385e-01
6.987686429419548428e-02 6.522067407857196075e-01 7.193801242879517555e-02
4.609382403430475894e-02 2.385364358658829675e-01 1.151958510252956980e-01
2.481001272293020116e-02 2.745365619655212308e-01 7.301669786075254409e-02
6.158176932074928278e-02 3.304930839781338170e-01 1.199987209356176976e-01
8.083555290914344604e-02 6.643216378961789292e-01 1.056359531904703247e-01
3.625814262586078696e-02 4.430706320127851816e-01 7.501830239865052430e-02
5.317308607066809079e-02 4.003285003914681672e-01 8.503240246453329376e-02
7.935836491010776761e-02 6.171734140570552807e-01 9.877242403634370338e-02
3.508119517459201697e-02 4.075725752124363943e-01 1.410769335457351392e-01
3.122992629743610860e-02 5.144050563425690559e-01 1.236325699177720089e-01
6.407776854170552094e-02 6.196830118463952930e-01 1.192988637419485631e-01
6.311352520987342785e-02 6.307839873723060098e-01 1.373199717923894725e-01
8.739447723539803259e-02 2.341684655807745874e-01 1.499631977132099836e-01
8.858464939820408224e-02 5.501194264695050684e-01 1.492820565238411334e-01
2.270108091777543746e-02 3.315933056858491046e-01 1.335243089423877039e-01
7.307511080026032890e-02 4.541316852182543107e-01 7.556849058598325009e-02
5.515296106320848046e-02 3.490054967898407190e-01 1.100184109498603402e-01
8.806180499291063613e-02 3.794102881835549335e-01 1.359804533872891463e-01
6.369256905171395700e-02 4.851342576320274991e-01 6.218716302847965977e-02
3.586851536340310981e-02 6.715387648757147332e-01 9.895088700690157779e-02
3.496735752169629480e-02 6.610215385088532569e-01 7.089806550259335205e-02
4.784476018912760253e-02 6.417644928576888841e-01 1.444574100445166764e-01
3.097147762372672031e-02 4.186807924934350389e-01 1.256911527429003250e-01
5.300347127772175870e-02 5.868210551890034044e-01 9.394321552823474419e-02
7.719854215690663546e-02 4.729032240135634391e-01 1.214940074255626279e-01
5.200494531547576738e-02 5.481616756385532252e-01 1.217643256779111088e-01
8.942118283354598407e-02 2.359462420421985507e-01 1.061859925336096910e-01
5.727834569278567045e-02 3.308082901974466195e-01 1.455149737647744301e-01
6.386037730043675475e-02 6.818447240230611772e-01 6.304005865229125871e-02
2.435333183742043051e-02 5.836804265337158792e-01 1.171906055742163999e-01
8.099064893614800476e-02 2.016553562765075469e-01 1.467231267943044370e-01
8.171689621367186906e-02 6.755765072982227171e-01 1.076181095955461575e-01
3.274360242036148533e-02 2.083732590072503998e-01 1.000842734602667289e-01
5.388247216444888577e-02 5.341286019891342551e-01 9.303222211498685112e-02
8.011695859395931429e-02 2.457807954645227499e-01 6.905559725266494087e-02
5.804456455746116739e-02 2.695634326726735752e-01 9.713729701683840312e-02
8.355704246277417813e-02 3.646581016616571302e-01 7.905982305013206646e-02
3.698126717284741516e-02 6.365669926621930763e-01 8.668072979003066392e-02
6.370513856713821976e-02 2.312350251129844381e-01 8.604127399522074060e-02
8.595270741946570148e-02 3.225761178183210176e-01 1.266806851851399740e-01
2.788355760976437420e-02 3.019235201388211776e-01 1.380979492211948934e-01
4.790030932287571430e-02 5.458022623866294332e-01 1.229288327870951547e-01
2.748475668422147369e-02 5.013535725947428912e-01 1.142180502587313295e-01
4.649197251453239532e-02 4.907481886023788431e-01 1.094114788783103476e-01
3.430095833985383896e-02 5.785936729073997142e-01 1.494636534159332064e-01
4.654162631014902018e-02 6.320645724439217794e-01 1.425665663747733292e-01
3.556650380749121210e-02 2.041287656754570690e-01 8.756419153773714603e-02
5.624230239623559391e-02 3.767035198547680208e-01 1.067230408394561070e-01
8.634473392972294437e-02 5.771755747725575425e-01 6.795441119488931925e-02
5.578660125831101657e-02 3.608995103539807126e-01 8.629803738015472125e-02
2.727734447772499002e-02 2.015986303509259558e-01 1.318934312654903573e-01
8.285772997062867962e-02 5.635340681738458812e-01 9.378905205796142508e-02
5.910576422445547318e-02 6.991617669672329782e-01 1.033800997515365860e-01
6.728187457671644389e-02 3.931982693896018954e-01 1.228994165818844131e-01
6.678216209080801991e-02 5.460505437474073576e-01 9.360363988749428876e-02
7.036226224873610990e-02 5.089667399009631943e-01 8.524066678131445030e-02
8.192475025393386456e-02 5.300014432380908413e-01 1.311642383717001037e-01
6.947084817186199857e-02 3.703975093077330749e-01 1.193259648072787504e-01
3.647597490407439302e-02 5.672641477933806353e-01 1.115576032128532402e-01
6.579569640839139089e-02 2.436895268669078130e-01 1.240185626993048490e-01
4.519532549760736651e-02 6.323822507954572902e-01 1.258908091059014189e-01
7.905555143315985689e-02 3.601782460150965148e-01 1.182990136418090588e-01
6.822748548008267244e-02 6.983361937512699846e-01 8.524382512542311163e-02
7.696754066520815341e-02 4.397159865992199546e-01 1.400766506950539558e-01
7.282076940195333914e-02 5.866397741532263233e-01 1.284825297969370839e-01
5.917344511340714985e-02 2.452175489011416687e-01 7.031752425703392817e-02
7.446259850487124687e-02 6.110434903708692467e-01 8.710152039279256408e-02
5.462182827197611945e-02 4.855716778922407606e-01 6.310736185471925441e-02
3.241401482917828647e-02 4.372662605502960487e-01 1.425788298977735957e-01
6.385592878502298342e-02 5.664429031688620331e-01 1.185022609135879257e-01
3.995206943220307866e-02 6.271577684590019519e-01 9.404420402563293258e-02
6.257701196555040535e-02 3.220515798591235823e-01 9.046742672109708838e-02
2.108162491682414458e-02 3.773865040492714318e-01 1.020601408340932603e-01
6.354152912528188146e-02 2.483214483801940986e-01 1.304178650739123702e-01
7.176513665250436325e-02 5.211784225496041145e-01 1.435089465390630981e-01
8.969561790575319993e-02 4.290936430562346526e-01 8.088464188020508261e-02
2.303556653227714635e-02 5.744754867015221533e-01 1.302818740586491608e-01
3.614860470348815052e-02 4.889454811367747733e-01 1.073118699310020852e-01
6.169056572202344380e-02 6.474787651480580219e-01 9.304222332144590490e-02
7.126429608917674019e-02 6.290902080238411909e-01 1.422188064923094186e-01
5.981620981419365213e-02 3.974527300961385734e-01 1.470815359930582045e-01
2.733421432283562533e-02 2.532969856394044483e-01 9.463764742636202043e-02
6.332120384660711032e-02 4.429927657994799928e-01 6.064089952993756416e-02
4.924749760672705867e-02 2.436786590482882264e-01 1.473364111143714572e-01
7.043514191393102086e-02 5.135124993731465803e-01 1.234550646421087861e-01
6.267724448509777446e-02 3.031920785879645974e-01 6.630548765583678394e-02
7.592746309844815300e-02 2.873533214491709176e-01 1.153080826926198010e-01
5.845704381178717934e-02 3.182846602933014912e-01 1.059107846122927382e-01
4.556675312727509475e-02 6.024173885143324636e-01 1.087507940523678163e-01
7.242925716018422388e-02 3.625678049959840665e-01 8.400895958067877700e-02
5.886002990575094074e-02 5.610540004985352658e-01 1.092422698904155776e-01
6.523126590395399160e-02 5.708688984182542780e-01 7.173345625229812783e-02
5.072925297975727776e-02 4.459086918482780826e-01 1.257246670458272986e-01
3.783520371085000167e-02 6.908867018609414767e-01 8.313213922910574205e-02
4.431652229693815864e-02 5.529809422700546762e-01 1.051536028524718835e-01
3.277592559991436560e-02 4.915752692113577460e-01 8.185440761541137866e-02
3.903192124145477004e-02 6.651749925415497700e-01 8.587166602780460511e-02
4.611641734823428151e-02 4.594274040371645329e-01 7.749003730397724388e-02
5.822192148075508444e-02 5.420002078723773487e-01 1.149199222736398962e-01
6.588590696158691529e-02 6.672553753299496071e-01 8.877931089557787592e-02
2.280892870522162677e-02 4.215259418013536097e-01 6.480599349899386630e-02
4.595395096220897951e-02 2.573073175363374543e-01 1.423913416715049118e-01
5.393191980644734818e-02 6.717096299088615163e-01 1.408707840334369465e-01
5.504516175450904769e-02 3.668131790391383484e-01 7.689597440058226763e-02
2.246143570056029215e-02 6.076918618493820645e-01 8.035577326600085168e-02
4.365956150429758931e-02 2.067655468849663447e-01 6.283879794824603904e-02
7.938965388486692032e-02 4.551598880685716608e-01 1.345460304296137721e-01
6.690372655984654082e-02 4.584406923795584787e-01 9.648774245141716888e-02
8.453910898567104648e-02 6.262467350827642942e-01 8.791386568365018583e-02
6.972632628163923096e-02 5.461373408940706220e-01 1.277287813148349216e-01
4.508766165054410580e-02 6.886251156162384035e-01 1.481605563461891317e-01
8.386948606497898751e-02 4.761308910097576397e-01 6.637115212004364440e-02
5.668037709251576295e-02 4.534104481398206210e-01 1.024912060041723166e-01
3.816864118774318526e-02 5.949745661102696648e-01 1.261211012584007862e-01
5.245461215726381077e-02 2.349979341612076222e-01 8.740456667936699620e-02
7.190702223969859530e-02 5.510233099118884148e-01 1.398223746261642031e-01
2.577312155237323349e-02 6.309508405465874548e-01 1.238411767022072479e-01
3.018620415985872815e-02 6.034618024210078868e-01 8.031485348852389350e-02
5.537449875409562738e-02 6.887835998674187721e-01 1.464287484911596104e-01
3.434465307181554239e-02 4.901223464936138585e-01 7.329106167385722459e-02
5.039650733203272781e-02 3.044202145616887178e-01 9.962126355486473905e-02
5.259112085333042530e-02 4.681217529938028199e-01 7.214479552741655255e-02
6.535062566737578904e-02 4.921646705689410872e-01 6.046950888673248425e-02
7.410676305280272658e-02 6.301188178833638798e-01 8.088758821494335116e-02
4.997452421813650125e-02 2.362006669768264011e-01 1.324963148354398046e-01
5.699353870770068609e-02 5.349180643240800670e-01 8.579352543253561392e-02
6.408084932100513442e-02 3.761579597733920588e-01 1.067115721576743226e-01
6.313706368273830360e-02 6.801596030263508119e-01 6.483493830997114071e-02
4.521708405749499948e-02 2.047690533668037327e-01 1.460873620553691243e-01
7.949927685956327539e-02 2.839563718279772275e-01 1.060992412808317992e-01
